PRINCEPIPE,2024-08-16,591,601.45,584,599.15,129511
SILVERETF,2024-08-16,81.5,81.88,80.62,81.04,243551
CIEINDIA,2024-08-16,533.3,534.95,522.85,531.3,100453
ESABINDIA,2024-08-16,6211,6211,6100.05,6176.9,1098
GVPTECH,2024-08-16,12.94,12.94,11.82,12.17,88130
HDFCNIFTY,2024-08-16,269.49,271,267.34,270.65,60866
LUMAXIND,2024-08-16,2543.4,2717.95,2532.1,2690.15,30715
NESCO,2024-08-16,898,900.85,883.7,889.55,52722
SAHYADRI,2024-08-16,346.2,357.95,346.2,349.55,22834
SIGNATURE,2024-08-16,1501,1532,1491,1527.5,618799
SPARC,2024-08-16,216.44,216.79,210.83,213.29,299263
ULTRACEMCO,2024-08-16,11040,11325,10950.2,11295.7,435631
VOLTAS,2024-08-16,1570,1592,1526.9,1535.15,2624760
BPL,2024-08-16,130,130,125,128.08,104087
KAMOPAINTS,2024-08-16,35.29,37,35.05,36.04,5071757
KESORAMIND,2024-08-16,201.1,207.61,201,207.06,332912
MOREALTY,2024-08-16,103.19,105.59,102.57,105.2,160238
MUNJALAU,2024-08-16,100.3,100.97,98.75,99.21,251783
OAL,2024-08-16,487,494.95,477.15,481.25,61666
SANGHVIMOV,2024-08-16,820,834.05,816.7,821.65,169205
SHREDIGCEM,2024-08-16,96.35,97.5,95.56,97.23,273443
SIS,2024-08-16,420.7,420.7,412.9,416.15,41305
SOMATEX,2024-08-16,35.1,35.1,33.11,33.94,22718
ARIHANTSUP,2024-08-16,284.4,318.7,281,307.95,103585
BHARTIARTL,2024-08-16,1480,1491,1468.1,1483.55,7176426
KEEPLEARN,2024-08-16,4.38,4.38,4.38,4.38,23868
JUSTDIAL,2024-08-16,1222.5,1289,1216.65,1275.95,504563
COMSYN,2024-08-16,65.05,66.87,64,64.77,45326
HDFCSML250,2024-08-16,174.49,175,172,174.9,267462
IKIO,2024-08-16,292,292.85,285.05,288.2,141563
NITCO,2024-08-16,74.97,77.9,74.51,77.62,574942
OSIAHYPER,2024-08-16,29.43,29.43,29.43,29.43,293431
STARTECK,2024-08-16,264.45,270,260,260,1132
TATVA,2024-08-16,967.1,987,952.1,963.95,35677
TVTODAY,2024-08-16,268.4,269.25,264.3,266.6,152970
UGROCAP,2024-08-16,239.4,245.5,239,243.95,86477
ALEMBICLTD,2024-08-16,143.4,143.79,141.13,141.71,604849
HAPPYFORGE,2024-08-16,1197.3,1229,1189.9,1207.85,15455
ONMOBILE,2024-08-16,76.45,78.79,75.96,77.92,570275
TFL,2024-08-16,30,30.76,29.55,30.76,30383
FELDVR,2024-08-16,5.39,5.39,5.03,5.1,8147
FLUOROCHEM,2024-08-16,3350,3444.8,3350,3427,115009
GREENPOWER,2024-08-16,21.7,21.75,21.22,21.4,6951205
ROHLTD,2024-08-16,340.75,344.95,334.15,342.4,68632
BEL,2024-08-16,296.5,303.9,296,303.3,21353408
HINDWAREAP,2024-08-16,372.35,373.7,359.65,365.45,338064
NIFTYIETF,2024-08-16,270.67,272.67,268.64,272.38,220600
JGCHEM,2024-08-16,325.2,331.8,315.4,325.95,298344
MACPOWER,2024-08-16,1449,1457.95,1385.05,1385.05,21168
MMFL,2024-08-16,566,599,559.95,596.65,333592
SHAKTIPUMP,2024-08-16,4475,4530,4405,4450.7,34911
SRPL,2024-08-16,1.1,1.15,1.04,1.05,2050977
LUMAXTECH,2024-08-05,536.55,548.35,518,522.1,173401
MAPMYINDIA,2024-08-05,2210,2244.1,2146,2154.85,143556
ITBEES,2024-08-05,42.19,42.19,40.52,41.3,21849439
GLOBAL,2024-08-05,190,214.99,177,192.66,192539
SOBHA,2024-08-05,1671.8,1777.25,1597,1733.1,639822
JKTYRE,2024-08-05,429.95,429.95,409.05,413.25,1849529
NMDC,2024-08-05,230.97,231.39,221.61,224.29,8532218
JSWINFRA,2024-08-05,313,323.95,311.05,313.95,2901908
CDSL,2024-08-05,2450,2451.95,2301.75,2310.9,2925600
POKARNA,2024-08-05,759.95,850,744.05,816.65,1382776
GODFRYPHLP,2024-08-05,4122.35,4140,3965.5,3989.5,73505
VIJAYA,2024-08-05,771.5,806.75,763.7,794.75,331577
SILVER,2024-08-05,80,84.74,80,82.22,596991
ELECON,2024-08-05,590.1,598.8,564.75,572.6,708679
VARROC,2024-08-05,617,624.7,603.35,608.2,267143
